variable,permutation,dropout_loss,label
_baseline_,64,4863.276232846121,LightGBM
_full_model_,65,-6.052595114829842,LightGBM
carat,65,2294.917442780337,LightGBM
cut,65,18.19936965421641,LightGBM
color,65,660.2000770422111,LightGBM
clarity,65,1074.5046631378273,LightGBM
depth,65,-12.259610217680347,LightGBM
table,65,-5.88685701333668,LightGBM
x,65,127.68535635214062,LightGBM
y,65,2253.8315080824127,LightGBM
z,65,543.0601480568174,LightGBM
_baseline_,65,5102.183373232129,LightGBM
_full_model_,66,4.971042788443469,LightGBM
carat,66,2385.2226973091915,LightGBM
cut,66,29.75718390267616,LightGBM
color,66,872.2441392306006,LightGBM
clarity,66,1198.3449933474876,LightGBM
depth,66,22.460065071395434,LightGBM
table,66,4.533671677208758,LightGBM
x,66,141.7964845432458,LightGBM
y,66,2487.4449220229208,LightGBM
z,66,609.4829200069613,LightGBM
_baseline_,66,5401.478871771497,LightGBM
_full_model_,67,-21.376492339921356,LightGBM
carat,67,2208.2204066524914,LightGBM
cut,67,5.545387986662604,LightGBM
color,67,761.5693221920016,LightGBM
clarity,67,1198.191052542631,LightGBM
depth,67,0.3122329143488969,LightGBM
table,67,-28.259614419950708,LightGBM
x,67,104.10572322858206,LightGBM
y,67,2254.479388614866,LightGBM
z,67,486.85323223682747,LightGBM
_baseline_,67,5149.847611522153,LightGBM
_full_model_,68,24.694104918274547,LightGBM
carat,68,2369.326322060852,LightGBM
cut,68,42.16522502681164,LightGBM
color,68,686.7446386750406,LightGBM
clarity,68,1130.7344407164956,LightGBM
depth,68,56.15284952866455,LightGBM
table,68,26.145347796234887,LightGBM
x,68,148.02054765892478,LightGBM
y,68,2303.7092442251364,LightGBM
z,68,568.4147629271462,LightGBM
_baseline_,68,4975.738956488998,LightGBM
_full_model_,69,16.899391935855647,LightGBM
carat,69,2258.7966161520653,LightGBM
cut,69,29.359968419625943,LightGBM
color,69,764.5045331419877,LightGBM
clarity,69,1265.9389053116115,LightGBM
depth,69,23.943264325425957,LightGBM
table,69,10.789483269307198,LightGBM
x,69,159.12321339664538,LightGBM
y,69,2273.9737549778606,LightGBM
z,69,578.7979808205822,LightGBM
_baseline_,69,4854.112210552532,LightGBM
_full_model_,70,22.729730928304775,LightGBM
carat,70,2317.5636347348704,LightGBM
cut,70,50.65227492212546,LightGBM
color,70,813.3922806348343,LightGBM
clarity,70,1096.7925573450061,LightGBM
depth,70,48.402674874140985,LightGBM
table,70,23.65757949992326,LightGBM
x,70,129.75304426867763,LightGBM
y,70,2277.32504701425,LightGBM
z,70,526.7307368220387,LightGBM
_baseline_,70,5203.5093002297535,LightGBM
_full_model_,71,-14.861966722437842,LightGBM
carat,71,2205.9071602500017,LightGBM
cut,71,7.462086855294501,LightGBM
color,71,539.4775996772113,LightGBM
clarity,71,1024.7434900505182,LightGBM
depth,71,-1.6088710034188125,LightGBM
table,71,-11.406952614845522,LightGBM
x,71,122.53171860469911,LightGBM
y,71,2257.4658272875245,LightGBM
z,71,589.0997730600867,LightGBM
_baseline_,71,5028.615453688808,LightGBM
_full_model_,72,-55.32125895670788,LightGBM
carat,72,2063.0397584946727,LightGBM
cut,72,-31.27994110657346,LightGBM
color,72,757.6317385396623,LightGBM
clarity,72,1153.614884381118,LightGBM
depth,72,-56.61869037257486,LightGBM
table,72,-49.171930603720966,LightGBM
x,72,85.02232180254066,LightGBM
y,72,2055.355024846729,LightGBM
z,72,514.5203046649186,LightGBM
_baseline_,72,4726.1427286126545,LightGBM
_full_model_,73,-1.9596211398268224,LightGBM
carat,73,2252.047126812475,LightGBM
cut,73,15.309843950911386,LightGBM
color,73,723.7437044633051,LightGBM
clarity,73,1112.4689422393176,LightGBM
depth,73,-13.60401883491943,LightGBM
table,73,-2.969037574741151,LightGBM
x,73,157.54374084908147,LightGBM
y,73,2168.9442588757697,LightGBM
z,73,601.5667455474996,LightGBM
_baseline_,73,4833.700739022212,LightGBM
_full_model_,74,-4.078274025374867,LightGBM
carat,74,2520.4378355662443,LightGBM
cut,74,13.176685739534946,LightGBM
color,74,742.6616543102317,LightGBM
clarity,74,1056.6790153703405,LightGBM
depth,74,0.2801656848686207,LightGBM
table,74,0.6398940208376871,LightGBM
x,74,126.51059094279253,LightGBM
y,74,2376.747381021507,LightGBM
z,74,606.4605462307355,LightGBM
_baseline_,74,5187.067325265708,LightGBM
_full_model_,75,69.89150137221316,LightGBM
carat,75,2512.6605455493627,LightGBM
cut,75,94.70010441730062,LightGBM
color,75,748.3756883720054,LightGBM
clarity,75,1214.015581889762,LightGBM
depth,75,93.14178357089179,LightGBM
table,75,60.44424656691933,LightGBM
x,75,182.5281450862051,LightGBM
y,75,2470.033809816976,LightGBM
z,75,642.2121996972224,LightGBM
_baseline_,75,5360.854587667795,LightGBM
_full_model_,76,-9.26630857849841,LightGBM
carat,76,2277.6124222929534,LightGBM
cut,76,11.325155714893981,LightGBM
color,76,897.8200848829823,LightGBM
clarity,76,1009.2247623356883,LightGBM
depth,76,13.17264826410235,LightGBM
table,76,-14.638199971072595,LightGBM
x,76,112.46861888283945,LightGBM
y,76,2258.6395561906847,LightGBM
z,76,523.1979764700667,LightGBM
_baseline_,76,5027.468637513835,LightGBM
_full_model_,77,1.0186201719873225,LightGBM
carat,77,2229.678855252455,LightGBM
cut,77,16.516122228214158,LightGBM
color,77,760.442376283084,LightGBM
clarity,77,1153.5428444077234,LightGBM
depth,77,7.455828425891241,LightGBM
table,77,5.884535983152546,LightGBM
x,77,133.94174685226324,LightGBM
y,77,2303.1712284096297,LightGBM
z,77,557.181354028147,LightGBM
_baseline_,77,5187.555952042458,LightGBM
_full_model_,78,48.53092741340424,LightGBM
carat,78,2165.658229818898,LightGBM
cut,78,65.25623769753702,LightGBM
color,78,725.0981009200253,LightGBM
clarity,78,1170.455564059842,LightGBM
depth,78,47.67151782717042,LightGBM
table,78,48.19860442162337,LightGBM
x,78,163.31842788891322,LightGBM
y,78,2148.456431450266,LightGBM
z,78,471.84116963940266,LightGBM
_baseline_,78,4792.460235757769,LightGBM
_full_model_,79,38.33562534073826,LightGBM
carat,79,2377.986501824558,LightGBM
cut,79,56.74863438686657,LightGBM
color,79,846.78690367651,LightGBM
clarity,79,1148.1737645266444,LightGBM
depth,79,61.95727265148287,LightGBM
table,79,39.756924908299425,LightGBM
x,79,156.84091362515665,LightGBM
y,79,2395.1218563349867,LightGBM
z,79,595.8191233432659,LightGBM
_baseline_,79,5317.964097420269,LightGBM
_full_model_,80,23.41229808172602,LightGBM
carat,80,2286.882777511163,LightGBM
cut,80,46.110466900592996,LightGBM
color,80,642.900823523012,LightGBM
clarity,80,1194.956466451068,LightGBM
depth,80,23.84488563301693,LightGBM
table,80,19.88915287089833,LightGBM
x,80,159.6785099629509,LightGBM
y,80,2216.576966918979,LightGBM
z,80,540.4860753112263,LightGBM
_baseline_,80,5211.058170436369,LightGBM
_full_model_,81,77.86997249086983,LightGBM
carat,81,2325.868009092629,LightGBM
cut,81,95.49029507783655,LightGBM
color,81,759.3590885394432,LightGBM
clarity,81,1193.0707721341923,LightGBM
depth,81,88.04090724554715,LightGBM
table,81,74.60174609740318,LightGBM
x,81,209.3465489078202,LightGBM
y,81,2446.665555900585,LightGBM
z,81,617.1695129110641,LightGBM
_baseline_,81,5339.009865682076,LightGBM
_full_model_,82,-21.277812621496764,LightGBM
carat,82,2302.434225197835,LightGBM
cut,82,-8.500589740459418,LightGBM
color,82,841.365255017679,LightGBM
clarity,82,1153.7539123758515,LightGBM
depth,82,-6.615839457169386,LightGBM
table,82,-30.69720778946521,LightGBM
x,82,85.17236996338875,LightGBM
y,82,2174.8550660400315,LightGBM
z,82,538.005468326609,LightGBM
_baseline_,82,5105.387597241797,LightGBM
_full_model_,83,66.32460017901053,LightGBM
carat,83,2378.4573755637016,LightGBM
cut,83,77.21773457488689,LightGBM
color,83,892.560014415316,LightGBM
clarity,83,1159.1746334320683,LightGBM
depth,83,82.35280935041658,LightGBM
table,83,58.310102285064545,LightGBM
x,83,187.9710996183394,LightGBM
y,83,2378.231827465132,LightGBM
z,83,610.0621992752807,LightGBM
_baseline_,83,5156.575271498595,LightGBM
_full_model_,84,-9.434489464819308,LightGBM
carat,84,2365.0033435807577,LightGBM
cut,84,15.091375196966169,LightGBM
color,84,759.9651577782082,LightGBM
clarity,84,1195.4744980851565,LightGBM
depth,84,1.5719225752113744,LightGBM
table,84,-7.863810266154815,LightGBM
x,84,122.94439053924748,LightGBM
y,84,2275.488959757187,LightGBM
z,84,597.6811326323619,LightGBM
_baseline_,84,5186.630491478244,LightGBM
_full_model_,85,13.743836971695373,LightGBM
carat,85,2253.489939397435,LightGBM
cut,85,26.74381894101066,LightGBM
color,85,667.3304973119199,LightGBM
clarity,85,1063.5198929675803,LightGBM
depth,85,33.14334447780948,LightGBM
table,85,12.374400653494831,LightGBM
x,85,142.12220543875424,LightGBM
y,85,2247.254613958045,LightGBM
z,85,564.3705407805429,LightGBM
_baseline_,85,4945.962359069112,LightGBM
_full_model_,86,28.493943876332196,LightGBM
carat,86,2209.182352557125,LightGBM
cut,86,44.39900046420178,LightGBM
color,86,769.808001868114,LightGBM
clarity,86,1072.8487760735356,LightGBM
depth,86,30.295444990069313,LightGBM
table,86,30.990284681448088,LightGBM
x,86,131.88062143085142,LightGBM
y,86,2230.609775828852,LightGBM
z,86,545.882734007187,LightGBM
_baseline_,86,4904.5014982542225,LightGBM
_full_model_,87,-48.9654506868153,LightGBM
carat,87,2283.4219165337645,LightGBM
cut,87,-24.615529545030313,LightGBM
color,87,668.6349363264209,LightGBM
clarity,87,1099.1632107263954,LightGBM
depth,87,-12.730940654975143,LightGBM
table,87,-49.3856099109845,LightGBM
x,87,86.71643120434953,LightGBM
y,87,2208.7220877216787,LightGBM
z,87,525.5782124913422,LightGBM
_baseline_,87,5030.19141277445,LightGBM
_full_model_,88,30.466750060265667,LightGBM
carat,88,2305.8962896258877,LightGBM
cut,88,46.22388749489801,LightGBM
color,88,792.702260117473,LightGBM
clarity,88,1122.227618886012,LightGBM
depth,88,38.83051185144666,LightGBM
table,88,24.715475087466757,LightGBM
x,88,142.53185287728888,LightGBM
y,88,2335.933489080906,LightGBM
z,88,626.6537806833395,LightGBM
_baseline_,88,5251.666898216354,LightGBM
_full_model_,89,-66.67864554464808,LightGBM
carat,89,2118.38836570414,LightGBM
cut,89,-40.178183526086514,LightGBM
color,89,701.8903853904291,LightGBM
clarity,89,1056.696769444543,LightGBM
depth,89,-53.01637713395496,LightGBM
table,89,-68.589046673383,LightGBM
x,89,76.0576853029296,LightGBM
y,89,2197.6135772944313,LightGBM
z,89,544.1643289712487,LightGBM
_baseline_,89,4811.1048292479745,LightGBM
_full_model_,90,-5.498351368554609,LightGBM
carat,90,2192.47000876255,LightGBM
cut,90,23.03723379030066,LightGBM
color,90,752.4887317061824,LightGBM
clarity,90,1054.3309635557966,LightGBM
depth,90,4.726837600530757,LightGBM
table,90,-10.948532216247031,LightGBM
x,90,136.3048318709275,LightGBM
y,90,2139.8660016164026,LightGBM
z,90,567.6879150023402,LightGBM
_baseline_,90,4836.206490480278,LightGBM
_full_model_,91,14.95140809447446,LightGBM
carat,91,2274.995387827918,LightGBM
cut,91,29.33288974036418,LightGBM
color,91,734.2972799427213,LightGBM
clarity,91,1099.682896591345,LightGBM
depth,91,39.80511806387324,LightGBM
table,91,16.469289334964174,LightGBM
x,91,131.20903955881704,LightGBM
y,91,2201.362707146983,LightGBM
z,91,557.9653345925477,LightGBM
_baseline_,91,5068.600400612566,LightGBM
_full_model_,92,5.960933543536271,LightGBM
carat,92,2342.5843764043157,LightGBM
cut,92,36.475001405113744,LightGBM
color,92,824.901506357951,LightGBM
clarity,92,1189.6626823857773,LightGBM
depth,92,40.675421702384256,LightGBM
table,92,6.525204951392766,LightGBM
x,92,124.45054008496561,LightGBM
y,92,2317.392618350789,LightGBM
z,92,571.3781211688946,LightGBM
_baseline_,92,5361.14543011743,LightGBM
_full_model_,93,35.15953925866722,LightGBM
carat,93,2252.6776818763715,LightGBM
cut,93,61.98591027372959,LightGBM
color,93,760.6821733206633,LightGBM
clarity,93,1183.0716180882619,LightGBM
depth,93,26.52469221766171,LightGBM
table,93,33.060178686074664,LightGBM
x,93,149.8116801637168,LightGBM
y,93,2231.624969206303,LightGBM
z,93,563.330577067287,LightGBM
_baseline_,93,4985.200748772684,LightGBM
_full_model_,94,5.591133268806402,LightGBM
carat,94,2284.01172170555,LightGBM
cut,94,30.57395751932529,LightGBM
color,94,820.5417443266741,LightGBM
clarity,94,1173.909108801929,LightGBM
depth,94,23.346360319543578,LightGBM
table,94,10.373533700841904,LightGBM
x,94,143.84068343683168,LightGBM
y,94,2364.83779542098,LightGBM
z,94,624.510560889397,LightGBM
_baseline_,94,5184.887442551553,LightGBM
_full_model_,95,-50.35464293007465,LightGBM
carat,95,2214.7725035687095,LightGBM
cut,95,-35.58902345709669,LightGBM
color,95,670.3425108837367,LightGBM
clarity,95,947.3943195055439,LightGBM
depth,95,-45.357369897051626,LightGBM
table,95,-34.10419823567429,LightGBM
x,95,79.48922727567253,LightGBM
y,95,2174.3839105454804,LightGBM
z,95,546.5772267055751,LightGBM
_baseline_,95,4976.177000941494,LightGBM
_full_model_,96,-54.27266088084764,LightGBM
carat,96,2174.4101001766767,LightGBM
cut,96,-24.053427240379165,LightGBM
color,96,722.7572880875485,LightGBM
clarity,96,1075.6393913913485,LightGBM
depth,96,-41.113362873110304,LightGBM
table,96,-51.42003569418671,LightGBM
x,96,70.52078260868643,LightGBM
y,96,2160.145159002152,LightGBM
z,96,483.10108884612225,LightGBM
_baseline_,96,4888.43974097837,LightGBM
_full_model_,97,42.349365760240744,LightGBM
carat,97,2237.7616227505096,LightGBM
cut,97,67.39071900174918,LightGBM
color,97,737.0016296552375,LightGBM
clarity,97,1038.4100805063104,LightGBM
depth,97,33.876417422451595,LightGBM
table,97,31.45754255998611,LightGBM
x,97,165.9949779811633,LightGBM
y,97,2208.7677426437076,LightGBM
z,97,575.6453712647116,LightGBM
_baseline_,97,5246.829802110994,LightGBM
_full_model_,98,-9.114831420075802,LightGBM
carat,98,2369.6642866346897,LightGBM
cut,98,8.447177095006964,LightGBM
color,98,756.2814432805916,LightGBM
clarity,98,1178.6395940391103,LightGBM
depth,98,-1.787486561295509,LightGBM
table,98,-12.082423943644358,LightGBM
x,98,120.60204171574162,LightGBM
y,98,2308.7817103096104,LightGBM
z,98,568.7528776477412,LightGBM
_baseline_,98,5138.613702167067,LightGBM
_full_model_,99,-1.5152570317119398,LightGBM
carat,99,2140.911596296169,LightGBM
cut,99,14.709545737503163,LightGBM
color,99,722.5510444306161,LightGBM
clarity,99,1170.336006909562,LightGBM
depth,99,6.0345715522094,LightGBM
table,99,-4.962269078461645,LightGBM
x,99,115.84983445571311,LightGBM
y,99,2218.606100441232,LightGBM
z,99,512.1642980168307,LightGBM
_baseline_,99,4871.101456008472,LightGBM
_full_model_,100,-13.152057758234037,LightGBM
carat,100,2193.117989248512,LightGBM
cut,100,13.820266735383598,LightGBM
color,100,637.7409527048895,LightGBM
clarity,100,1048.9626612035327,LightGBM
depth,100,-2.9701546506275918,LightGBM
table,100,-2.4347956007238736,LightGBM
x,100,113.86975036306546,LightGBM
y,100,2163.892122953531,LightGBM
z,100,498.42321450368956,LightGBM
_baseline_,100,5015.916121902632,LightGBM
_full_model_,101,80.09115841125003,LightGBM
carat,101,2178.5160780530787,LightGBM
cut,101,95.7214907637117,LightGBM
color,101,694.8295559331337,LightGBM
clarity,101,1125.414414897195,LightGBM
depth,101,67.65424579522778,LightGBM
table,101,75.36713108905633,LightGBM
x,101,200.07154171653656,LightGBM
y,101,2288.5813177825635,LightGBM
z,101,580.195229369977,LightGBM
_baseline_,101,5036.391681487647,LightGBM
_full_model_,102,-21.35435806179703,LightGBM
carat,102,2299.5146106149255,LightGBM
cut,102,4.7474507387951235,LightGBM
color,102,761.0320293670701,LightGBM
clarity,102,1090.6450150145934,LightGBM
depth,102,-14.562177661984379,LightGBM
table,102,-19.083844868053575,LightGBM
x,102,115.92181836365467,LightGBM
y,102,2259.882523645388,LightGBM
z,102,564.854145773836,LightGBM
_baseline_,102,5130.88301687545,LightGBM
_full_model_,103,46.43772616832416,LightGBM
carat,103,2293.854640844006,LightGBM
cut,103,59.59665972377866,LightGBM
color,103,728.8669245954983,LightGBM
clarity,103,1074.5596798121524,LightGBM
depth,103,61.55827607434651,LightGBM
table,103,45.63850776487925,LightGBM
x,103,165.6113742622556,LightGBM
y,103,2402.0618385980706,LightGBM
z,103,586.4650219700417,LightGBM
_baseline_,103,5160.2304662195165,LightGBM
_full_model_,104,-31.116934171121784,LightGBM
carat,104,2139.2196244224283,LightGBM
cut,104,-9.932919742440163,LightGBM
color,104,580.3791555982151,LightGBM
clarity,104,1167.6421244498288,LightGBM
depth,104,-20.701314823623647,LightGBM
table,104,-31.38265645577826,LightGBM
x,104,100.98773278328918,LightGBM
y,104,2093.8874598532084,LightGBM
z,104,514.849286266132,LightGBM
_baseline_,104,4783.137535199158,LightGBM
_full_model_,105,5.118711739955643,LightGBM
carat,105,2308.5774845672236,LightGBM
cut,105,17.39678764807536,LightGBM
color,105,794.029536158013,LightGBM
clarity,105,996.8087776922367,LightGBM
depth,105,17.1355338326714,LightGBM
table,105,5.338118511700145,LightGBM
x,105,148.97784816929982,LightGBM
y,105,2261.9723115981565,LightGBM
z,105,602.7802919872337,LightGBM
_baseline_,105,5306.084715060092,LightGBM
_full_model_,106,-54.629614417840116,LightGBM
carat,106,2168.0021235872014,LightGBM
cut,106,-33.80215462538604,LightGBM
color,106,688.871351980346,LightGBM
clarity,106,910.1099089802896,LightGBM
depth,106,-56.7526200849245,LightGBM
table,106,-52.362060661685746,LightGBM
x,106,70.68681369161732,LightGBM
y,106,2056.566498766304,LightGBM
z,106,462.2642442916009,LightGBM
_baseline_,106,4915.48336636708,LightGBM
_full_model_,107,22.19367568802147,LightGBM
carat,107,2341.9346519526985,LightGBM
cut,107,32.8655545335173,LightGBM
color,107,788.7302014213011,LightGBM
clarity,107,1032.5228918249186,LightGBM
depth,107,26.920180422203316,LightGBM
table,107,26.267305511930772,LightGBM
x,107,155.13701348901384,LightGBM
y,107,2132.948593497088,LightGBM
z,107,572.6285713159117,LightGBM
_baseline_,107,5059.253634522396,LightGBM
_full_model_,108,44.33418277077158,LightGBM
carat,108,2217.957769916126,LightGBM
cut,108,77.87031139143994,LightGBM
color,108,715.0724777256131,LightGBM
clarity,108,1175.6382948592664,LightGBM
depth,108,54.14288140728729,LightGBM
table,108,40.33363723232833,LightGBM
x,108,161.67385041271996,LightGBM
y,108,2371.4513150381144,LightGBM
z,108,621.4198186960504,LightGBM
_baseline_,108,5348.506475954316,LightGBM
_full_model_,109,3.9975192910152373,LightGBM
carat,109,2359.496065748368,LightGBM
cut,109,20.573348680811364,LightGBM
color,109,781.0899907702766,LightGBM
clarity,109,1156.2392459912112,LightGBM
depth,109,42.35938157759574,LightGBM
table,109,0.26328919152467734,LightGBM
x,109,137.95804363575212,LightGBM
y,109,2373.2831389632115,LightGBM
z,109,582.9090773730296,LightGBM
_baseline_,109,5126.069543822102,LightGBM
_full_model_,110,16.574078617882833,LightGBM
carat,110,2202.5191156734872,LightGBM
cut,110,46.79689743018423,LightGBM
color,110,694.1279616632349,LightGBM
clarity,110,1040.8836065677242,LightGBM
depth,110,11.61253064225059,LightGBM
table,110,16.33977227250375,LightGBM
x,110,141.39040729841645,LightGBM
y,110,2293.6795047027404,LightGBM
z,110,607.942517807979,LightGBM
_baseline_,110,5002.738574338394,LightGBM
_full_model_,111,-30.042140149207853,LightGBM
carat,111,2117.288603206377,LightGBM
cut,111,-9.624364289514006,LightGBM
color,111,672.1167739034184,LightGBM
clarity,111,1003.4796693009592,LightGBM
depth,111,-19.68901265896693,LightGBM
table,111,-33.022866701612315,LightGBM
x,111,108.94114229154661,LightGBM
y,111,2170.2592487756183,LightGBM
z,111,512.6077454521786,LightGBM
_baseline_,111,4902.80614423694,LightGBM
_full_model_,112,-13.498578257224835,LightGBM
